47.0	25.0	0.0
46.9730911255	24.9867324829	0.0
46.9461860657	24.9734668732	0.0
46.9192771912	24.9601974487	0.0
46.8923721313	24.946931839	0.0
46.8600654602	24.964422226	0.0
46.84790802	24.9918479919	0.0
46.8357505798	25.0192737579	0.0
46.823589325	25.0466995239	0.0
46.8114318848	25.0741252899	0.0
46.7992706299	25.1015491486	0.0
46.7871131897	25.1289768219	0.0
46.7749519348	25.1564006805	0.0
46.7627944946	25.1838264465	0.0
46.7506332397	25.2112522125	0.0
46.7384757996	25.2386779785	0.0
46.7263183594	25.2661037445	0.0
46.7141571045	25.2935295105	0.0
46.7019996643	25.3209533691	0.0
46.6898384094	25.3483791351	0.0
46.6776809692	25.3758049011	0.0
46.6655235291	25.4032306671	0.0
46.6533622742	25.4306564331	0.0
46.641204834	25.4580821991	0.0
46.6290435791	25.4855060577	0.0
46.6168861389	25.5129337311	0.0
46.6047286987	25.5403575897	0.0
46.5925674438	25.5677833557	0.0
46.5804100037	25.5952091217	0.0
46.5682487488	25.6226348877	0.0
46.5560913086	25.6500606537	0.0
46.5439300537	25.6774864197	0.0
46.5317726135	25.7049102783	0.0
46.5196113586	25.7323379517	0.0
46.5074539185	25.7597618103	0.0
46.4952964783	25.7871875763	0.0
46.4831352234	25.8146133423	0.0
46.4709777832	25.8420372009	0.0
46.4588165283	25.8694648743	0.0
46.4466590881	25.8968887329	0.0
46.4345016479	25.9243144989	0.0
46.4223403931	25.9517402649	0.0
46.4101829529	25.9791660309	0.0
46.398021698	26.0065917969	0.0
46.3858642578	26.0340175629	0.0
46.3737068176	26.0614414215	0.0
46.3615455627	26.0888671875	0.0
46.3493881226	26.1162929535	0.0
46.3372268677	26.1437187195	0.0
46.3250694275	26.1711444855	0.0
46.3129081726	26.1985702515	0.0
46.3007507324	26.2259941101	0.0
46.2885894775	26.2534217834	0.0
46.2764320374	26.2808456421	0.0
46.2642745972	26.3082714081	0.0
46.2521133423	26.3356971741	0.0
46.2399559021	26.3631229401	0.0
46.2277946472	26.3905487061	0.0
46.215637207	26.417974472	0.0
46.2034797668	26.4453983307	0.0
46.191318512	26.4728240967	0.0
46.1791610718	26.5002498627	0.0
46.1669998169	26.5276756287	0.0
46.1548423767	26.5551013947	0.0
46.1426811218	26.5825271606	0.0
46.1305236816	26.6099529266	0.0
46.1183662415	26.6373786926	0.0
46.1062049866	26.6648025513	0.0
46.0940475464	26.6922283173	0.0
46.0818862915	26.7196540833	0.0
46.0697288513	26.7470798492	0.0
46.0575675964	26.7745056152	0.0
46.0454101562	26.8019313812	0.0
46.0332527161	26.8293552399	0.0
46.0210914612	26.8567829132	0.0
46.008934021	26.8842067719	0.0
45.9967727661	26.9116325378	0.0
45.9846153259	26.9390583038	0.0
45.9724578857	26.9664840698	0.0
45.9602966309	26.9939098358	0.0
45.9481391907	27.0213356018	0.0
45.9359779358	27.0487594604	0.0
45.9238204956	27.0761852264	0.0
45.9116592407	27.1036109924	0.0
45.8995018005	27.1310367584	0.0
45.8873443604	27.1584625244	0.0
45.8751831055	27.1858882904	0.0
45.8630256653	27.213312149	0.0
45.8508644104	27.2407398224	0.0
45.8387069702	27.268163681	0.0
45.82654953	27.295589447	0.0
45.8143882751	27.323015213	0.0
45.802230835	27.3504390717	0.0
45.7900695801	27.377866745	0.0
45.7779121399	27.4052906036	0.0
45.765750885	27.4327163696	0.0
45.7535934448	27.4601421356	0.0
45.7414321899	27.4875679016	0.0
45.7292747498	27.5149936676	0.0
45.7171173096	27.5424194336	0.0
45.7049560547	27.5698432922	0.0
45.6927986145	27.5972690582	0.0
45.6806373596	27.6246948242	0.0
45.6684799194	27.6521205902	0.0
45.6563224792	27.6795463562	0.0
45.6441612244	27.7069721222	0.0
45.6320037842	27.7343978882	0.0
45.6198425293	27.7618236542	0.0
45.6076850891	27.7892475128	0.0
45.5955276489	27.8166732788	0.0
45.583366394	27.8440990448	0.0
45.5712051392	27.8715248108	0.0
45.559047699	27.8989505768	0.0
45.5468902588	27.9263763428	0.0
45.5347290039	27.9538002014	0.0
45.493637085	27.9791698456	0.0
45.4636383057	27.9795131683	0.0
45.4336395264	27.9798545837	0.0
45.4036445618	27.9801979065	0.0
45.3736457825	27.9805412292	0.0
45.3436470032	27.980884552	0.0
45.3136482239	27.9812278748	0.0
45.2836494446	27.9815692902	0.0
45.25365448	27.9819126129	0.0
45.2236557007	27.9822559357	0.0
45.1936569214	27.9825973511	0.0
45.1636581421	27.9829406738	0.0
45.1336593628	27.9832839966	0.0
45.1036643982	27.9836273193	0.0
45.0736656189	27.9839706421	0.0
45.0436668396	27.9843120575	0.0
45.0136680603	27.9846553802	0.0
44.983669281	27.984998703	0.0
44.9536743164	27.9853420258	0.0
44.9236755371	27.9856834412	0.0
44.8936767578	27.9860267639	0.0
44.8636779785	27.9863700867	0.0
44.8336791992	27.9867134094	0.0
44.8036804199	27.9870567322	0.0
44.7736854553	27.9873981476	0.0
44.743686676	27.9877414703	0.0
44.7136878967	27.9880847931	0.0
44.6836891174	27.9884262085	0.0
44.6536903381	27.9887695312	0.0
44.6236953735	27.989112854	0.0
44.5936965942	27.9894561768	0.0
44.5636978149	27.9897994995	0.0
44.5336990356	27.9901428223	0.0
44.5037002563	27.9904842377	0.0
44.4737052917	27.9908275604	0.0
44.4437065125	27.9911708832	0.0
44.4137077332	27.9915122986	0.0
44.3837089539	27.9918556213	0.0
44.3537101746	27.9921989441	0.0
44.32371521	27.9925422668	0.0
44.2937164307	27.9928855896	0.0
44.2637176514	27.9932289124	0.0
44.2337188721	27.9935703278	0.0
44.2037200928	27.9939136505	0.0
44.1737213135	27.9942550659	0.0
44.1413803101	27.994430542	0.0
44.1113815308	27.9945755005	0.0
44.0813827515	27.9947223663	0.0
44.0513839722	27.9948692322	0.0
44.0213813782	27.9950141907	0.0
43.9913825989	27.9951610565	0.0
43.9613838196	27.9953079224	0.0
43.9313850403	27.9954547882	0.0
43.901386261	27.9956016541	0.0
43.871383667	27.9957466125	0.0
43.8413848877	27.9958934784	0.0
43.8113861084	27.9960403442	0.0
43.7813873291	27.9961872101	0.0
43.7513885498	27.9963321686	0.0
43.7213859558	27.9964790344	0.0
43.6913871765	27.9966259003	0.0
43.6613883972	27.9967727661	0.0
43.6313896179	27.996919632	0.0
43.6013870239	27.9970645905	0.0
43.5713882446	27.9972114563	0.0
43.5413894653	27.9973583221	0.0
43.511390686	27.9975032806	0.0
43.4813919067	27.9976501465	0.0
43.4513893127	27.9977970123	0.0
43.4213905334	27.9979438782	0.0
43.3913917542	27.998090744	0.0
43.3613891602	27.9982357025	0.0
43.3313903809	27.9983825684	0.0
43.3013916016	27.9985294342	0.0
43.2713928223	27.9986743927	0.0
43.241394043	27.9988212585	0.0
43.211391449	27.9989681244	0.0
43.1813926697	27.9991149902	0.0
43.1513938904	27.9992618561	0.0
43.1213951111	27.9994087219	0.0
43.0913925171	27.9995536804	0.0
43.0613937378	27.9997005463	0.0
43.0313949585	27.9998474121	0.0
43.0013961792	27.9999923706	0.0
44.1413993835	27.9952831268	0.0
44.111415863	27.9962844849	0.0
44.0814323425	27.9972839355	0.0
44.051448822	27.9982833862	0.0
44.0214653015	27.9992847443	0.0
45.5168228149	28.0080432892	0.0
45.5100135803	28.0372600555	0.0
45.503200531	28.0664768219	0.0
45.4963912964	28.0956935883	0.0
45.4895782471	28.1249103546	0.0
45.4827690125	28.1541252136	0.0
45.4759559631	28.1833438873	0.0
45.4691467285	28.2125587463	0.0
45.4616165161	28.2448596954	0.0
45.4548034668	28.2740764618	0.0
45.4479942322	28.3032932281	0.0
45.4411811829	28.3325099945	0.0
45.4343681335	28.3617267609	0.0
45.4275588989	28.3909435272	0.0
45.4207496643	28.4201583862	0.0
45.413936615	28.4493751526	0.0
45.4071273804	28.4785919189	0.0
45.4003143311	28.5078086853	0.0
45.3935012817	28.5370254517	0.0
45.3866920471	28.566242218	0.0
45.3798828125	28.5954589844	0.0
45.3730697632	28.6246757507	0.0
45.3662567139	28.6538925171	0.0
45.3594474792	28.6831073761	0.0
45.3526344299	28.7123241425	0.0
45.3458251953	28.7415409088	0.0
45.3112297058	28.7779541016	0.0
45.2828559875	28.787694931	0.0
45.2544822693	28.7974338531	0.0
45.2261047363	28.8071727753	0.0
45.1977310181	28.8169116974	0.0
45.1693572998	28.8266525269	0.0
45.1409797668	28.836391449	0.0
45.1126060486	28.8461303711	0.0
45.0842323303	28.8558692932	0.0
45.0558547974	28.8656082153	0.0
45.0274810791	28.8753490448	0.0
44.9991035461	28.8850879669	0.0
44.9707298279	28.894826889	0.0
44.9423561096	28.9045677185	0.0
44.9139785767	28.9143066406	0.0
44.8856048584	28.9240455627	0.0
44.8572311401	28.9337844849	0.0
44.8288536072	28.943523407	0.0
44.8004798889	28.9532642365	0.0
44.7721061707	28.9630031586	0.0
44.7437286377	28.9727420807	0.0
44.7153549194	28.9824829102	0.0
44.6869812012	28.9922218323	0.0
44.6586036682	29.0019607544	0.0
44.63022995	29.0116996765	0.0
44.601852417	29.0214385986	0.0
44.5734786987	29.0311794281	0.0
44.5451049805	29.0409183502	0.0
44.5167274475	29.0506572723	0.0
44.4883537292	29.0603961945	0.0
44.459980011	29.0701351166	0.0
44.431602478	29.079875946	0.0
44.3880767822	29.0903625488	0.0
44.3586120605	29.0960216522	0.0
44.3291511536	29.1016807556	0.0
44.2996902466	29.107339859	0.0
44.2702293396	29.1129989624	0.0
44.2407684326	29.1186580658	0.0
44.2113075256	29.1243171692	0.0
44.1818466187	29.1299762726	0.0
44.152381897	29.135635376	0.0
44.12292099	29.1412944794	0.0
44.093460083	29.1469535828	0.0
44.063999176	29.1526126862	0.0
44.034538269	29.1582717896	0.0
44.0171318054	29.1914863586	0.0
44.016494751	29.2214794159	0.0
44.0158576965	29.2514724731	0.0
44.0152244568	29.2814655304	0.0
44.0145874023	29.3114585876	0.0
44.0139541626	29.3414535522	0.0
44.0133171082	29.3714466095	0.0
44.0126838684	29.4014396667	0.0
44.012046814	29.431432724	0.0
44.0114097595	29.4614257812	0.0
44.0107765198	29.4914188385	0.0
44.0101394653	29.5214118958	0.0
44.0095062256	29.551404953	0.0
44.0088691711	29.5813999176	0.0
44.0082321167	29.6113910675	0.0
44.007598877	29.6413841248	0.0
44.0069618225	29.6713790894	0.0
44.0063285828	29.7013721466	0.0
44.0056915283	29.7313652039	0.0
44.0050544739	29.7613582611	0.0
44.0044212341	29.7913513184	0.0
44.0037841797	29.8213443756	0.0
44.0031509399	29.8513374329	0.0
44.0025138855	29.8813304901	0.0
44.0018806458	29.9113254547	0.0
44.0012435913	29.941318512	0.0
44.0006065369	29.9713115692	0.0
43.9883041382	29.1671524048	0.0
43.9588432312	29.1728115082	0.0
43.9293823242	29.1784706116	0.0
43.8999214172	29.184129715	0.0
43.8704605103	29.1897888184	0.0
43.8409957886	29.1954479218	0.0
43.8115348816	29.2011051178	0.0
43.7820739746	29.2067642212	0.0
43.7526130676	29.2124233246	0.0
43.7231521606	29.218082428	0.0
43.6936912537	29.2237415314	0.0
43.6642303467	29.2294006348	0.0
43.634765625	29.2350597382	0.0
43.5900039673	29.2274894714	0.0
43.5620117188	29.2166957855	0.0
43.5340194702	29.2059020996	0.0
43.5060310364	29.195110321	0.0
43.4780387878	29.1843185425	0.0
43.4500465393	29.1735248566	0.0
43.4220542908	29.162733078	0.0
43.3940658569	29.1519393921	0.0
